,PageViewsNonEnglish,birthcity,birthyear,continentName,countryCode,countryCode3,countryName,domain,en_curid,gender,industry,latitude,longitude,name,occupation
5881,2171400,Leytonstone,1956,Europe,GB,GBR,United Kingdom,ARTS,302710,Male,MUSIC,51.6,0.0,Steve Harris,MUSICIAN
5882,3440836,Flushing,1957,North America,US,USA,United States,ARTS,302920,Female,FILM AND THEATRE,40.8,-73.8,Fran Drescher,ACTOR
5883,3169822,Calgary,1957,North America,CA,CAN,Canada,SPORTS,303089,Male,INDIVIDUAL SPORTS,51.0,-114.1,Bret Hart,WRESTLER
5884,2079274,Chillán,1778,South America,CL,CHL,Chile,INSTITUTIONS,303199,Male,GOVERNMENT,-36.6,-72.1,Bernardo O'Higgins,POLITICIAN
5885,1339601,Prague,1941,Europe,CZ,CZE,Czech Republic,INSTITUTIONS,303222,Male,GOVERNMENT,50.1,14.4,Václav Klaus,POLITICIAN
5886,8645727,Nashua,1969,North America,US,USA,United States,SPORTS,303225,Male,INDIVIDUAL SPORTS,42.8,-71.5,Triple H,WRESTLER
5887,106335,Tønder,1745,Europe,DK,DNK,Denmark,SCIENCE & TECHNOLOGY,303250,Male,NATURAL SCIENCES,54.9,8.9,Johan Christian Fabricius,BIOLOGIST
5888,361680,Kalpi,-1500,Asia,IN,IND,India,HUMANITIES,303461,Male,PHILOSOPHY,26.1,79.7,Vyasa,PHILOSOPHER
5889,822692,Barcelona,1913,Europe,ES,ESP,Spain,INSTITUTIONS,303505,Male,GOVERNMENT,41.4,2.2,Ramón Mercader,PUBLIC WORKER
5890,223496,Moscow,1913,Europe,RU,RUS,Russia,HUMANITIES,303534,Male,LANGUAGE,55.8,37.6,Sergey Mikhalkov,WRITER
5891,555961,North Adelaide,1890,Oceania,AU,AUS,Australia,SCIENCE & TECHNOLOGY,303544,Male,NATURAL SCIENCES,-34.9,138.6,William Lawrence Bragg,PHYSICIST
5892,356530,San Francisco,1930,North America,US,USA,United States,EXPLORATION,303563,Male,EXPLORERS,37.8,-122.4,John Watts Young,ASTRONAUT
5893,372240,Hereford,1930,North America,US,USA,United States,EXPLORATION,303600,Male,EXPLORERS,34.8,-102.4,Edgar Dean Mitchell,ASTRONAUT
5894,319010,Kronstadt,1894,Europe,RU,RUS,Russia,SCIENCE & TECHNOLOGY,303650,Male,NATURAL SCIENCES,60.0,29.8,Pyotr Kapitsa,PHYSICIST
5895,701298,Paris,1798,Europe,FR,FRA,France,HUMANITIES,303688,Male,LANGUAGE,48.9,2.4,Jules Michelet,WRITER
5896,607254,Sandhult,1983,Europe,SE,SWE,Sweden,SPORTS,303721,Female,INDIVIDUAL SPORTS,57.8,12.8,Carolina Klüft,ATHLETE
5897,774596,Bar-le-Duc,1860,Europe,FR,FRA,France,INSTITUTIONS,303726,Male,GOVERNMENT,48.8,5.2,Raymond Poincaré,POLITICIAN
5898,10185966,Madrid,1976,Europe,ES,ESP,Spain,ARTS,303892,Male,MUSIC,40.4,-3.7,Enrique Iglesias,SINGER
5899,3301599,Pinehurst,1945,North America,US,USA,United States,BUSINESS & LAW,303951,Male,BUSINESS,35.2,-79.5,Vince McMahon,BUSINESSPERSON
5900,1604222,Fort Worth,1955,North America,US,USA,United States,ARTS,303960,Male,FILM AND THEATRE,32.8,-97.3,Bill Paxton,ACTOR
5901,164796,Elista,1962,Europe,RU,RUS,Russia,INSTITUTIONS,303988,Male,GOVERNMENT,46.3,44.3,Kirsan Ilyumzhinov,POLITICIAN
5903,548896,Dijon,1948,Europe,FR,FRA,France,ARTS,304329,Female,FILM AND THEATRE,47.3,5.0,Claude Jade,ACTOR
5904,520924,Sahiwal,1926,Asia,PK,PAK,Pakistan,SCIENCE & TECHNOLOGY,304427,Male,NATURAL SCIENCES,30.7,73.1,Abdus Salam,PHYSICIST
5905,1136173,Florence,1515,Europe,IT,ITA,Italy,INSTITUTIONS,304546,Male,RELIGION,43.8,11.2,Philip Neri,RELIGIOUS FIGURE
5906,1213837,Manhattan,1950,North America,US,USA,United States,ARTS,304559,Male,MUSIC,40.8,-74.0,Bobby McFerrin,MUSICIAN
5907,665163,Tallinn,1929,Europe,EE,EST,Estonia,INSTITUTIONS,304995,Male,RELIGION,59.4,24.8,Patriarch Alexy II of Moscow,RELIGIOUS FIGURE
5908,245755,New Delhi,1970,Asia,IN,IND,India,INSTITUTIONS,305010,Male,GOVERNMENT,28.6,77.2,Rahul Gandhi,POLITICIAN
5909,216159,Lviv,1878,Europe,UA,UKR,Ukraine,SCIENCE & TECHNOLOGY,305064,Male,MATH,49.8,24.0,Jan Łukasiewicz,MATHEMATICIAN
5910,712390,Mournies,1864,Europe,GR,GRC,Greece,INSTITUTIONS,305256,Male,GOVERNMENT,41.3,22.8,Eleftherios Venizelos,POLITICIAN
5911,4435692,Hampton,1975,North America,US,USA,United States,SPORTS,305473,Male,TEAM SPORTS,37.0,-76.3,Allen Iverson,BASKETBALL PLAYER
5912,2096320,Bloomington,1965,North America,US,USA,United States,SPORTS,305487,Male,INDIVIDUAL SPORTS,39.2,-86.5,Mick Foley,WRESTLER
5913,582665,South Jamaica,1946,North America,US,USA,United States,SPORTS,305498,Male,INDIVIDUAL SPORTS,40.7,-73.8,Bob Beamon,ATHLETE
5914,3038055,Bergen,1973,Europe,NO,NOR,Norway,ARTS,305561,Male,MUSIC,60.4,5.3,Varg Vikernes,MUSICIAN
5915,594607,Boulogne-Billancourt,1934,Europe,FR,FRA,France,INSTITUTIONS,305673,Female,GOVERNMENT,48.8,2.2,Édith Cresson,DIPLOMAT
5916,2549205,Montevideo,1940,South America,UY,URY,Uruguay,HUMANITIES,305910,Male,LANGUAGE,-34.9,-56.2,Eduardo Galeano,WRITER
5917,248853,Palos Verdes,1962,North America,US,USA,United States,SPORTS,305989,Female,INDIVIDUAL SPORTS,33.7,-118.4,Tracy Austin,TENNIS PLAYER
5918,1100114,Port Arthur,1925,North America,US,USA,United States,ARTS,306181,Male,FINE ARTS,29.9,-93.9,Robert Rauschenberg,PAINTER
5919,7078837,Chandler,1965,North America,US,USA,United States,SPORTS,306325,Male,INDIVIDUAL SPORTS,33.3,-111.8,Shawn Michaels,WRESTLER
5920,3768739,New York City,1965,North America,US,USA,United States,ARTS,306355,Female,FILM AND THEATRE,40.7,-74.0,Diane Lane,ACTOR
5921,2436310,Battle Creek,1970,North America,US,USA,United States,SPORTS,306401,Male,INDIVIDUAL SPORTS,42.3,-85.2,Rob Van Dam,WRESTLER
5922,589800,Huliaipole,1888,Europe,UA,UKR,Ukraine,INSTITUTIONS,306428,Male,MILITARY,47.6,36.3,Nestor Makhno,MILITARY PERSONNEL
5924,5666088,San Antonio,1978,North America,US,USA,United States,ARTS,306460,Female,FILM AND THEATRE,29.4,-98.5,Michelle Rodriguez,ACTOR
5925,5879961,Reading,1958,North America,US,USA,United States,ARTS,306478,Male,FINE ARTS,40.3,-75.9,Keith Haring,ARTIST
5926,578360,Oriente,1943,North America,CU,CUB,Cuba,HUMANITIES,306572,Male,LANGUAGE,20.3,-76.1,Reinaldo Arenas,WRITER
5927,970489,Würzburg,1470,Europe,DE,DEU,Germany,ARTS,306574,Male,FINE ARTS,49.8,10.0,Matthias Grünewald,PAINTER
5928,687967,Paris,1944,Europe,FR,FRA,France,ARTS,306678,Male,FILM AND THEATRE,48.9,2.4,Jean-Pierre Léaud,ACTOR
5929,4420688,Orangeville,1973,North America,CA,CAN,Canada,SPORTS,306723,Male,INDIVIDUAL SPORTS,43.9,-80.1,Adam Copeland,WRESTLER
5930,4626813,El Paso,1967,North America,US,USA,United States,SPORTS,306724,Male,INDIVIDUAL SPORTS,31.8,-106.5,Eddie Guerrero,WRESTLER
5931,1273917,Chelsea,1941,North America,US,USA,United States,ARTS,306951,Male,MUSIC,42.4,-71.0,Chick Corea,MUSICIAN
5932,344453,Brno,1968,Europe,CZ,CZE,Czech Republic,SPORTS,307050,Female,INDIVIDUAL SPORTS,49.2,16.6,Jana Novotná,TENNIS PLAYER
5933,1025186,Neuruppin,1781,Europe,DE,DEU,Germany,ARTS,307108,Male,DESIGN,52.9,12.8,Karl Friedrich Schinkel,ARCHITECT
5934,183487,Horlivka,1983,Europe,UA,UKR,Ukraine,SPORTS,307190,Male,INDIVIDUAL SPORTS,48.3,38.0,Ruslan Ponomariov,CHESSMASTER
5935,1979507,Zürich,1911,Europe,CH,CHE,Switzerland,HUMANITIES,307267,Male,LANGUAGE,47.4,8.5,Max Frisch,WRITER
5936,654983,Unknown,-1800,Africa,EG,EGY,Egypt,INSTITUTIONS,307388,Female,RELIGION,30.6,31.5,Hagar,RELIGIOUS FIGURE
5937,160837,Sri Lanka,1945,Asia,LK,LKA,Sri Lanka,INSTITUTIONS,307535,Female,GOVERNMENT,7.9,80.8,Chandrika Kumaratunga,POLITICIAN
5938,850491,Philadelphia,1927,North America,US,USA,United States,ARTS,307715,Male,MUSIC,40.0,-75.2,Stan Getz,MUSICIAN
5939,553965,Marseille,1913,Europe,FR,FRA,France,HUMANITIES,307798,Male,PHILOSOPHY,43.3,5.4,Roger Garaudy,PHILOSOPHER
5940,460357,Carla-Bayle,1647,Europe,FR,FRA,France,HUMANITIES,308126,Male,PHILOSOPHY,43.1,1.4,Pierre Bayle,PHILOSOPHER
5941,567535,,-20,Asia,PS,PSE,Palestine,INSTITUTIONS,308174,Male,RELIGION,32.0,35.2,James the Just,RELIGIOUS FIGURE
5942,1043568,Sydney,1984,Oceania,AU,AUS,Australia,ARTS,308193,Female,MUSIC,-33.9,151.2,Delta Goodrem,MUSICIAN
5943,1839608,Yale,1929,North America,US,USA,United States,ARTS,308272,Male,MUSIC,41.3,-72.9,Chet Baker,MUSICIAN
5944,416034,Boston,1927,North America,US,USA,United States,SCIENCE & TECHNOLOGY,308362,Male,COMPUTER SCIENCE,42.4,-71.1,John McCarthy,COMPUTER SCIENTIST
5945,3309002,Paris,1947,Europe,FR,FRA,France,ARTS,308404,Female,MUSIC,48.9,2.4,France Gall,SINGER
5946,5128686,Uruguay,1920,South America,UY,URY,Uruguay,HUMANITIES,308559,Male,LANGUAGE,-32.5,-55.8,Mario Benedetti,WRITER
5947,2091107,Brooklyn,1957,North America,US,USA,United States,ARTS,308577,Male,FILM AND THEATRE,40.6,-74.0,John Turturro,ACTOR
5948,4258791,Berkhamsted,1960,Europe,GB,GBR,United Kingdom,ARTS,308851,Female,MUSIC,51.8,-0.6,Sarah Brightman,SINGER
5949,458259,Mladá Boleslav,1966,Europe,CZ,CZE,Czech Republic,SPORTS,308894,Male,INDIVIDUAL SPORTS,50.4,14.9,Jan Železný,ATHLETE
5950,50395,London,1693,Europe,GB,GBR,United Kingdom,INSTITUTIONS,308985,Male,GOVERNMENT,51.5,-0.1,"Thomas Pelham-Holles, 1st Duke of Newcastle-upon-Tyne",POLITICIAN
5951,43108,Dublin,1737,Europe,IE,IRL,Ireland,INSTITUTIONS,309008,Male,GOVERNMENT,53.3,-6.3,"William Petty, 2nd Earl of Shelburne",POLITICIAN
5952,3020948,Rome,1955,Europe,IT,ITA,Italy,ARTS,309149,Female,FILM AND THEATRE,41.9,12.5,Ornella Muti,ACTOR
5953,7477991,Sceaux,1935,Europe,FR,FRA,France,ARTS,309161,Male,FILM AND THEATRE,48.8,2.3,Alain Delon,ACTOR
5954,175428,Glasgow,1863,Europe,GB,GBR,United Kingdom,INSTITUTIONS,309468,Male,GOVERNMENT,55.9,-4.3,Arthur Henderson,POLITICIAN
5955,401095,Rwanda,1937,Africa,RW,RWA,Rwanda,INSTITUTIONS,309605,Male,GOVERNMENT,-1.9,29.9,Juvénal Habyarimana,POLITICIAN
5956,878607,Sedona,1983,North America,US,USA,United States,ARTS,309867,Female,MUSIC,34.9,-111.8,Michelle Branch,MUSICIAN
5957,610412,Fontenay-le-Comte,1540,Europe,FR,FRA,France,SCIENCE & TECHNOLOGY,310238,Male,MATH,46.5,-0.8,François Viète,MATHEMATICIAN
5958,2682013,New York City,1966,North America,US,USA,United States,ARTS,310301,Female,FILM AND THEATRE,40.7,-74.0,Téa Leoni,ACTOR
5960,2223377,Buenos Aires,1925,South America,AR,ARG,Argentina,INSTITUTIONS,310344,Male,GOVERNMENT,-34.6,-58.4,Jorge Rafael Videla,POLITICIAN
5961,200526,Cocoa Beach,1965,North America,US,USA,United States,ARTS,310384,Male,FILM AND THEATRE,28.3,-80.6,Carrot Top,ACTOR
5962,530808,Dongola,1844,Africa,SD,SDN,Sudan,INSTITUTIONS,310693,Male,RELIGION,19.2,30.5,Muhammad Ahmad,RELIGIOUS FIGURE
5963,771144,Budapest,1885,Europe,HU,HUN,Hungary,HUMANITIES,310872,Male,PHILOSOPHY,47.5,19.0,Georg Lukács,PHILOSOPHER
5964,233364,Richmond upon Thames,1821,Europe,GB,GBR,United Kingdom,SCIENCE & TECHNOLOGY,311034,Male,MATH,51.5,-0.3,Arthur Cayley,MATHEMATICIAN
5965,1634316,Pécs,1906,Europe,HU,HUN,Hungary,ARTS,311107,Male,FINE ARTS,46.1,18.2,Victor Vasarely,ARTIST
5966,1609131,Detroit,1945,North America,US,USA,United States,BUSINESS & LAW,311200,Male,BUSINESS,42.3,-83.0,Jerry Bruckheimer,PRODUCER
5967,2138732,Genoa,1896,Europe,IT,ITA,Italy,HUMANITIES,311360,Male,LANGUAGE,44.4,8.9,Eugenio Montale,WRITER
5968,488428,Bayonne,1887,Europe,FR,FRA,France,BUSINESS & LAW,311402,Male,LAW,43.5,-1.5,René Cassin,LAWYER
5969,215963,Bulawayo,1898,Africa,ZW,ZWE,Zimbabwe,INSTITUTIONS,311414,Male,GOVERNMENT,-20.1,28.6,Albert Lutuli,POLITICIAN
5970,444890,Tournai,1375,Europe,BE,BEL,Belgium,ARTS,311423,Male,FINE ARTS,50.6,3.4,Robert Campin,PAINTER
5972,871692,Sun Prairie,1887,North America,US,USA,United States,ARTS,311615,Female,FINE ARTS,43.2,-89.2,Georgia O'Keeffe,ARTIST
5973,272257,Govanhill,1927,Europe,GB,GBR,United Kingdom,SCIENCE & TECHNOLOGY,311840,Male,SOCIAL SCIENCES,55.8,-4.3,Ronald David Laing,PSYCHOLOGIST
5974,244423,Detroit,1881,North America,US,USA,United States,BUSINESS & LAW,311891,Male,BUSINESS,42.3,-83.0,William Boeing,BUSINESSPERSON
5975,2593267,Torrejón de Ardoz,1967,Europe,ES,ESP,Spain,SPORTS,311937,Male,INDIVIDUAL SPORTS,40.5,-3.5,Glen Jacobs,WRESTLER
5976,656889,Vilnius,1901,Europe,LT,LTU,Lithuania,ARTS,312284,Male,MUSIC,54.7,25.3,Jascha Heifetz,MUSICIAN
5977,482273,Vienna,1875,Europe,AT,AUT,Austria,ARTS,312443,Male,MUSIC,48.2,16.4,Fritz Kreisler,MUSICIAN
5978,943331,Toronto,1946,North America,CA,CAN,Canada,ARTS,312451,Male,MUSIC,43.7,-79.4,Howard Shore,COMPOSER
5979,553203,Pamplona,1844,Europe,ES,ESP,Spain,ARTS,312466,Male,MUSIC,42.8,-1.6,Pablo de Sarasate,MUSICIAN
5980,843964,Chicago,1922,North America,US,USA,United States,ARTS,312482,Male,FILM AND THEATRE,41.9,-87.6,Jason Robards,ACTOR
5981,2123051,Uchiko,1935,Asia,JP,JPN,Japan,HUMANITIES,312501,Male,LANGUAGE,33.6,132.7,Kenzaburō Ōe,WRITER
5983,172526,Versailles,1865,Europe,FR,FRA,France,SCIENCE & TECHNOLOGY,312675,Male,MATH,48.8,2.1,Jacques Hadamard,MATHEMATICIAN
5984,880814,Rome,-95,Europe,IT,ITA,Italy,INSTITUTIONS,312698,Male,GOVERNMENT,41.9,12.5,Cato the Younger,POLITICIAN
5985,684334,Basel,1818,Europe,CH,CHE,Switzerland,HUMANITIES,312772,Male,HISTORY,47.6,7.6,Jacob Burckhardt,HISTORIAN
5986,240278,Palo Alto,1965,North America,US,USA,United States,SPORTS,312977,Male,INDIVIDUAL SPORTS,37.4,-122.1,Matt Biondi,SWIMMER
5987,1463649,Milan,1934,Europe,IT,ITA,Italy,INSTITUTIONS,312989,Male,GOVERNMENT,45.5,9.2,Bettino Craxi,POLITICIAN
5988,655712,Philadelphia,1963,North America,US,USA,United States,SPORTS,313153,Male,INDIVIDUAL SPORTS,40.0,-75.2,Mike Powell,ATHLETE
5989,343686,"City of Preston, Lancashire",1733,Europe,GB,GBR,United Kingdom,SCIENCE & TECHNOLOGY,313164,Male,INVENTION,53.8,-2.7,Richard Arkwright,INVENTOR
5990,463732,Kathmandu,1947,Asia,NP,NPL,Nepal,INSTITUTIONS,313177,Male,GOVERNMENT,27.7,85.3,Gyanendra of Nepal,POLITICIAN
5991,249101,Stepanakert,1954,Asia,AZ,AZE,Azerbaijan,INSTITUTIONS,313188,Male,GOVERNMENT,39.8,46.8,Robert Kocharian,POLITICIAN
5992,305618,Tbilisi,1939,Asia,GE,GEO,Georgia,INSTITUTIONS,313336,Male,GOVERNMENT,41.7,44.8,Zviad Gamsakhurdia,POLITICIAN
5993,334253,Kiev,1874,Europe,UA,UKR,Ukraine,HUMANITIES,313348,Male,PHILOSOPHY,50.5,30.5,Nikolai Berdyaev,PHILOSOPHER
5994,1296004,Bourj Hammoud,1960,Asia,LB,LBN,Lebanon,INSTITUTIONS,313436,Male,GOVERNMENT,33.9,35.5,Hassan Nasrallah,POLITICIAN
5995,1147944,Beverly Hills,1946,North America,US,USA,United States,ARTS,313503,Female,FILM AND THEATRE,34.1,-118.4,Candice Bergen,ACTOR
5996,190051,Tramelan,1843,Europe,CH,CHE,Switzerland,BUSINESS & LAW,313592,Male,LAW,47.2,7.1,Charles Albert Gobat,LAWYER
5997,304273,New York City,1941,North America,US,USA,United States,INSTITUTIONS,313649,Male,GOVERNMENT,40.7,-74.0,Richard Holbrooke,DIPLOMAT
5998,3804280,Gife Prefecture,1528,Asia,JP,JPN,Japan,INSTITUTIONS,313671,Male,MILITARY,35.4,136.7,Akechi Mitsuhide,MILITARY PERSONNEL
5999,1966699,Albany,1953,North America,US,USA,United States,SCIENCE & TECHNOLOGY,313701,Male,SOCIAL SCIENCES,42.7,-73.8,Paul Krugman,ECONOMIST
6000,588011,Camberwell,1832,Europe,GB,GBR,United Kingdom,SCIENCE & TECHNOLOGY,313766,Male,SOCIAL SCIENCES,51.5,-0.1,Edward Burnett Tylor,ANTHROPOLOGIST
6001,303059,Châtillon-Coligny,1519,Europe,FR,FRA,France,INSTITUTIONS,313768,Male,GOVERNMENT,47.8,2.8,Gaspard de Coligny,POLITICIAN
6002,1154592,Narbonne,1913,Europe,FR,FRA,France,ARTS,313835,Male,MUSIC,43.2,3.0,Charles Trenet,SINGER
6003,3163023,Diamantina,1902,South America,BR,BRA,Brazil,INSTITUTIONS,314055,Male,GOVERNMENT,-18.2,-43.6,Juscelino Kubitschek de Oliveira,POLITICIAN
6004,6620474,Yonezawa,1567,Asia,JP,JPN,Japan,INSTITUTIONS,314088,Male,MILITARY,37.9,140.1,Date Masamune,MILITARY PERSONNEL
6005,263446,Putney,1950,North America,US,USA,United States,PUBLIC FIGURE,314124,Female,ACTIVISM,43.0,-72.5,Jody Williams,SOCIAL ACTIVIST
6006,346073,Alexandria,-270,Africa,EG,EGY,Egypt,HUMANITIES,314182,Male,LANGUAGE,31.2,29.9,Apollonius of Rhodes,WRITER
6007,3624861,Beverly Hills,1956,North America,US,USA,United States,ARTS,314475,Female,FILM AND THEATRE,34.1,-118.4,Carrie Fisher,ACTOR
6008,670829,Versailles,1805,Europe,FR,FRA,France,INSTITUTIONS,314522,Male,GOVERNMENT,48.8,2.1,Ferdinand de Lesseps,DIPLOMAT
6009,131101,Kandahar,1793,Asia,AF,AFG,Afghanistan,INSTITUTIONS,314537,Male,GOVERNMENT,31.6,65.7,Dost Mohammad Khan,POLITICIAN
6010,3842056,Houston,1954,North America,US,USA,United States,ARTS,314563,Male,FILM AND THEATRE,29.8,-95.4,Dennis Quaid,ACTOR
6011,683878,Cana,1,Asia,IL,ISR,Israel,INSTITUTIONS,314682,Male,RELIGION,32.7,35.3,Simon the Zealot,RELIGIOUS FIGURE
6012,652185,Oldenswort,1855,Europe,DE,DEU,Germany,HUMANITIES,314702,Male,PHILOSOPHY,54.4,8.9,Ferdinand Tönnies,PHILOSOPHER
6013,204890,Weimar,1928,Europe,DE,DEU,Germany,SCIENCE & TECHNOLOGY,314964,Male,NATURAL SCIENCES,51.0,11.3,Herbert Kroemer,PHYSICIST
6014,1636957,Luque,1965,South America,PY,PRY,Paraguay,SPORTS,315360,Male,TEAM SPORTS,-25.3,-57.5,José Luis Chilavert,SOCCER PLAYER
6016,1490418,Hürth,1975,Europe,DE,DEU,Germany,SPORTS,315472,Male,INDIVIDUAL SPORTS,50.9,6.9,Ralf Schumacher,RACECAR DRIVER
6017,543009,Toronto,1973,North America,CA,CAN,Canada,ARTS,315567,Female,FILM AND THEATRE,43.7,-79.4,Tara Strong,ACTOR
6018,308419,Warsaw,1908,Europe,PL,POL,Poland,SCIENCE & TECHNOLOGY,315742,Male,NATURAL SCIENCES,52.2,21.0,Joseph Rotblat,PHYSICIST
6019,4619321,Grand Rapids,1962,North America,US,USA,United States,ARTS,315777,Male,MUSIC,43.0,-85.7,Anthony Kiedis,SINGER
6020,1306920,Montevideo,1764,South America,UY,URY,Uruguay,INSTITUTIONS,315831,Male,GOVERNMENT,-34.9,-56.2,José Gervasio Artigas,POLITICIAN
6022,506298,Zamora,1911,North America,MX,MEX,Mexico,INSTITUTIONS,315903,Male,GOVERNMENT,20.0,-102.3,Alfonso García Robles,DIPLOMAT
6023,903360,Paris,1905,Europe,FR,FRA,France,HUMANITIES,316129,Male,PHILOSOPHY,48.9,2.4,Raymond Aron,PHILOSOPHER
6024,275812,Stuttgart,1869,Europe,DE,DEU,Germany,SCIENCE & TECHNOLOGY,316141,Male,NATURAL SCIENCES,48.8,9.2,Hans Spemann,BIOLOGIST
6025,688157,,1766,Europe,CZ,CZE,Czech Republic,INSTITUTIONS,316158,Male,MILITARY,49.8,15.5,Joseph Radetzky von Radetz,MILITARY PERSONNEL
6026,1099157,Flushing,1966,North America,US,USA,United States,ARTS,316201,Male,FILM AND THEATRE,40.8,-73.8,Jon Favreau,ACTOR
6027,599771,Modi'in,100,Asia,IL,ISR,Israel,INSTITUTIONS,316400,Male,RELIGION,31.9,35.0,Judas Maccabeus,RELIGIOUS FIGURE
6028,4492896,Kagoshima,1828,Asia,JP,JPN,Japan,INSTITUTIONS,316443,Male,MILITARY,31.6,130.6,Saigo Takamori,MILITARY PERSONNEL
6029,938837,Kyoto,1849,Asia,JP,JPN,Japan,INSTITUTIONS,316457,Male,GOVERNMENT,35.0,135.8,Saionji Kinmochi,POLITICIAN
6031,211570,Detroit,1903,North America,US,USA,United States,INSTITUTIONS,316772,Male,GOVERNMENT,42.3,-83.0,Ralph Bunche,DIPLOMAT
6032,1156714,Castellania,1919,Europe,IT,ITA,Italy,SPORTS,317022,Male,INDIVIDUAL SPORTS,44.8,8.9,Fausto Coppi,CYCLIST
6033,4245499,Kofu,1521,Asia,JP,JPN,Japan,INSTITUTIONS,317069,Male,GOVERNMENT,35.7,138.6,Takeda Shingen,POLITICIAN
6035,565123,Glasgow,1854,Europe,GB,GBR,United Kingdom,SCIENCE & TECHNOLOGY,317349,Male,SOCIAL SCIENCES,55.9,-4.3,James Frazer,ANTHROPOLOGIST
6036,627256,Al-Jaghbub,1889,Africa,LY,LBY,Libya,INSTITUTIONS,317442,Male,GOVERNMENT,29.7,24.5,Idris I of Libya,POLITICIAN
6037,178322,Paris,1915,Europe,FR,FRA,France,SCIENCE & TECHNOLOGY,317485,Male,MATH,48.9,2.4,Laurent Schwartz,MATHEMATICIAN
6038,585129,Roman,1912,Europe,RO,ROU,Romania,ARTS,317532,Male,MUSIC,46.9,26.9,Sergiu Celibidache,CONDUCTOR
6039,545130,Gaza Province,1933,Africa,MZ,MOZ,Mozambique,INSTITUTIONS,317574,Male,GOVERNMENT,-23.0,32.7,Samora Machel,POLITICIAN
6040,488438,Province of Saxony,1849,Europe,DE,DEU,Germany,INSTITUTIONS,317679,Male,MILITARY,51.1,13.2,August von Mackensen,MILITARY PERSONNEL
6041,214178,Hendon,1889,Europe,GB,GBR,United Kingdom,INSTITUTIONS,318178,Male,GOVERNMENT,51.6,-0.2,"Philip Noel-Baker, Baron Noel-Baker",POLITICIAN
6042,183955,Fly,1866,Europe,DK,DNK,Denmark,HUMANITIES,318226,Male,LANGUAGE,56.5,9.0,Jeppe Aakjær,WRITER
6043,233516,Belfast,1944,Europe,GB,GBR,United Kingdom,PUBLIC FIGURE,318280,Female,ACTIVISM,54.6,-5.9,Mairead Corrigan,SOCIAL ACTIVIST
6044,1546848,Basse-Pointe,1913,Europe,FR,FRA,France,HUMANITIES,318336,Male,LANGUAGE,47.7,0.5,Aimé Césaire,WRITER
6045,737527,Mumbai,1936,Asia,IN,IND,India,ARTS,318375,Male,MUSIC,19.1,72.9,Zubin Mehta,CONDUCTOR
6046,2163731,Sosnowiec,1911,Europe,PL,POL,Poland,ARTS,318405,Male,MUSIC,50.3,19.1,Władysław Szpilman,MUSICIAN
6047,314128,Legnica,1823,Europe,PL,POL,Poland,SCIENCE & TECHNOLOGY,318450,Male,MATH,51.2,16.2,Leopold Kronecker,MATHEMATICIAN
6048,315453,Houston,1936,North America,US,USA,United States,SCIENCE & TECHNOLOGY,318514,Male,NATURAL SCIENCES,29.8,-95.4,Robert Woodrow Wilson,ASTRONOMER
6049,344020,Munich,1933,Europe,DE,DEU,Germany,SCIENCE & TECHNOLOGY,318516,Male,NATURAL SCIENCES,48.1,11.6,Arno Allan Penzias,PHYSICIST
6050,421410,Glenbuck,1913,Europe,GB,GBR,United Kingdom,SPORTS,318569,Male,TEAM SPORTS,55.5,-4.0,Bill Shankly,COACH
6051,157442,Harstad,1686,Europe,NO,NOR,Norway,INSTITUTIONS,318593,Male,RELIGION,68.8,16.5,Hans Egede,RELIGIOUS FIGURE
6052,333847,Lille,1823,Europe,FR,FRA,France,ARTS,318744,Male,MUSIC,50.6,3.1,Édouard Lalo,COMPOSER
6053,2565392,Reggio Calabria,1946,Europe,IT,ITA,Italy,ARTS,318870,Male,DESIGN,38.1,15.6,Gianni Versace,DESIGNER
6054,1386941,Paris,1946,Europe,FR,FRA,France,INSTITUTIONS,318911,Male,GOVERNMENT,48.9,2.4,Laurent Fabius,POLITICIAN
6055,508661,Baltimore,1942,North America,US,USA,United States,HUMANITIES,318998,Male,LANGUAGE,39.3,-76.6,Barry Levinson,WRITER
6056,876796,Ajdir,1880,Africa,MA,MAR,Morocco,INSTITUTIONS,319028,Male,GOVERNMENT,35.2,-3.9,Abd el-Krim,POLITICIAN
6058,980782,"George Enescu, Botoşani",1881,Europe,RO,ROU,Romania,ARTS,319074,Male,MUSIC,48.0,26.5,George Enescu,COMPOSER
6060,153335,Żary,1810,Europe,PL,POL,Poland,SCIENCE & TECHNOLOGY,319117,Male,MATH,51.6,15.1,Ernst Kummer,MATHEMATICIAN
6061,1823557,China,168,Asia,CN,CHN,China,INSTITUTIONS,319571,Male,MILITARY,35.9,104.2,Zhang Fei,MILITARY PERSONNEL
6062,7535684,Whittier,1975,North America,US,USA,United States,ARTS,319659,Female,MUSIC,34.0,-118.0,Fergie,SINGER
6063,195234,Paris,1879,Europe,FR,FRA,France,PUBLIC FIGURE,319684,Male,ACTIVISM,48.9,2.4,Léon Jouhaux,SOCIAL ACTIVIST
6064,4409200,Rio de Janeiro,1839,South America,BR,BRA,Brazil,HUMANITIES,319743,Male,LANGUAGE,-22.9,-43.2,Joaquim Maria Machado de Assis,WRITER
6065,264876,Fenit,484,Europe,IE,IRL,Ireland,INSTITUTIONS,319769,Male,RELIGION,52.3,-9.9,Brendan,RELIGIOUS FIGURE
